"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,30464080,102415517,1,24-AUG-18,2,"N",49,5,17,"M",1,2,"R","R","",17,0
2018,30459995,102421895,1,08-SEP-18,1,"N",23,5,28,"M",1,2,"N","","",28,0
2018,30464078,102415509,1,30-AUG-18,3,"N",49,5,49,"M",1,2,"N","","",49,0
2018,30457432,102421870,1,01-AUG-18,3,"N",14,5,19,"M",1,3,"N","","",19,0
2018,30457436,102421873,1,09-AUG-18,1,"N",23,5,29,"F",1,2,"N","","",29,0
2018,30464099,102421913,1,09-OCT-18,2,"N",51,5,16,"F",2,3,"R","R","",16,0
2018,30464102,102418793,1,11-OCT-18,1,"N",51,5,31,"F",1,2,"R","","",31,0
2018,30460002,102421925,1,19-NOV-18,3,"N",21,5,23,"M",2,2,"N","","",23,0
2018,30457446,102415600,1,02-NOV-18,2,"N",51,5,15,"F",1,2,"R","R","",15,0
2018,30460006,102415606,1,09-NOV-18,1,"N",51,5,25,"M",1,2,"R","","",25,0
2018,30464085,102415531,1,16-AUG-18,1,"N",51,5,49,"M",1,2,"R","","",49,0
2018,30459998,102421915,1,10-OCT-18,1,"N",5,5,27,"M",2,2,"R","","",27,0
2018,33302015,111565742,1,27-FEB-19,3,"N",37,5,44,"F",1,2,"N","","",44,0
2018,33305975,111565747,2,19-FEB-19,3,"N",51,5,39,"F",1,2,"N","","",39,0
2018,33296984,111565747,1,14-FEB-19,3,"N",51,5,32,"M",1,2,"N","","",32,0
2018,33305980,111573439,1,09-MAR-19,3,"N",45,5,24,"F",1,2,"N","","",24,0
2018,28008774,95510930,1,20-JAN-18,1,"N",51,5,40,"M",1,2,"R","","",40,0
2018,30457043,102410458,1,05-JUN-18,2,"N",23,5,52,"F",1,2,"N","","",52,0
2018,30457045,102410458,2,19-JUL-18,2,"N",23,5,30,"M",1,1,"N","","",30,0
2018,30459432,102410486,1,20-APR-18,1,"N",27,5,24,"M",1,2,"N","","",24,0
2018,30459438,102414233,1,16-SEP-18,1,"N",5,5,25,"M",1,2,"N","","",25,0
2018,30453623,102410515,1,02-SEP-18,1,"N",5,5,23,"M",1,2,"R","","",23,0
