"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,29353273,99429308,1,28-APR-18,2,"C",28,5,18,"M",1,2,"R","","",18,0
2018,29353328,99429494,1,26-MAY-18,2,"C",5,5,52,"F",1,2,"R","","",52,0
2018,29353366,99429585,1,19-APR-18,1,"N",37,5,49,"F",1,2,"R","","",49,0
2018,29353478,99429839,1,17-APR-18,2,"C",45,5,38,"F",1,2,"R","","",38,0
2018,29353507,99429937,1,16-MAY-18,3,"C",20,5,27,"M",1,2,"R","","",27,0
2018,29353510,99429947,1,24-MAY-18,2,"C",45,5,29,"M",1,2,"R","","",29,0
2018,29353627,99430115,1,27-JAN-18,2,"N",44,5,57,"M",1,,"","","",57,0
2018,29349711,99418329,1,22-FEB-18,2,"C",16,5,24,"M",1,2,"R","","",24,0
2018,29349757,99418405,1,09-JAN-18,2,"C",27,5,24,"M",1,2,"R","","",24,0
2018,29350032,99418948,1,29-JAN-18,1,"N",43,5,15,"M",1,2,"R","R","",15,0
2018,29454201,99747139,1,04-AUG-18,1,"N",23,5,34,"F",1,2,"R","","",34,0
2018,29454202,99747139,2,04-AUG-18,1,"N",23,5,42,"M",1,2,"R","","",42,0
2018,29450257,99748964,1,27-JUL-18,2,"N",14,5,29,"M",1,,"","","",29,0
2018,29454228,99748995,1,17-JUL-18,2,"N",43,5,16,"M",1,,"N","H","",16,0
2018,29450272,99753436,1,21-JUL-18,2,"N",48,5,18,"F",1,,"","","",18,0
2018,29450279,99753473,1,09-AUG-18,2,"N",35,5,42,"F",1,2,"N","","",42,0
2018,29454272,99749093,1,28-JUL-18,2,"N",29,5,46,"M",1,2,"R","","",46,0
2018,29454324,99747380,1,15-AUG-18,3,"N",51,5,56,"F",1,2,"R","","",56,0
2018,29454330,99747387,1,01-AUG-18,2,"N",51,5,28,"M",1,2,"R","","",28,0
2018,29458459,99747403,1,25-AUG-18,1,"N",5,5,30,"M",1,1,"R","","",30,0
2018,29454352,99747406,1,12-AUG-18,3,"C",40,5,30,"M",1,2,"R","","",30,0
2018,29352629,99427685,1,06-APR-18,1,"N",21,5,32,"M",2,,"","","",32,0
2018,29349852,99418609,1,05-FEB-18,2,"C",23,5,47,"F",2,2,"R","","",47,0
2018,29349991,99418852,1,05-FEB-18,2,"C",51,5,20,"M",1,2,"N","","",20,0
2018,29350023,99418935,1,27-JAN-18,2,"C",10,5,27,"M",1,2,"R","","",27,0
2018,29350145,99419213,1,18-FEB-18,2,"C",51,5,17,"M",1,,"R","R","",17,0
